app_name,platform,date,user_name,rating,review_content
gojek,Google Play,2025-05-22 05:31:45,Pengguna Google,3,good
gojek,Google Play,2025-05-22 05:20:03,Pengguna Google,5,Kenapa tidak bisa Terima aplikasi gojek
gojek,Google Play,2025-05-22 04:45:26,Pengguna Google,5,baik
gojek,Google Play,2025-05-22 03:14:40,Pengguna Google,5,"senang menggunakan aplikasi ini, sangat istimewa"
gojek,Google Play,2025-05-22 02:09:25,Pengguna Google,5,Mulai okelah ini aplikasi nya... Yang tadi nya parah menjadi lebih baik... Semoga tetap bermanfaat dan makin baik aplikasinya... Thx
gojek,Google Play,2025-05-22 01:37:05,Pengguna Google,5,"good,,,,"
gojek,Google Play,2025-05-22 00:49:58,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 23:47:08,Pengguna Google,1,Cara Hapus Akun Gopay di Go-Jek Gimana Tanpa harus Kosongkan saldo GOPAY? ada yg bisa bantu? Soallnya Mau Pake gopay plus ga bisa identitas terpake sama Go-Jek.
gojek,Google Play,2025-05-21 23:36:09,Pengguna Google,5,ok banget memudahkan dalam perjalanan .
gojek,Google Play,2025-05-21 23:33:41,Pengguna Google,5,di tampilan ku kok nggak muncul kota 2 nya gimn nih mohon di perbaiki lagi
gojek,Google Play,2025-05-21 23:27:03,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 23:08:56,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 22:46:35,Pengguna Google,5,"Tidak bikin kantong kosong, harga terjangkau tanpa galau."
gojek,Google Play,2025-05-21 22:32:42,Pengguna Google,5,Gercep
gojek,Google Play,2025-05-21 22:17:06,Pengguna Google,5,belanja pas lg promo kebetulan lg hbs
gojek,Google Play,2025-05-21 22:12:22,Pengguna Google,1,susah cari driver Parah Buangeettt mending Shope
gojek,Google Play,2025-05-21 22:06:50,Pengguna Google,4,keren
gojek,Google Play,2025-05-21 22:04:28,Pengguna Google,1,Sangat memuaskan dengan jawabannya
gojek,Google Play,2025-05-21 21:50:57,Pengguna Google,5,cepat
gojek,Google Play,2025-05-21 21:50:00,Pengguna Google,5,nice
gojek,Google Play,2025-05-21 21:29:20,Pengguna Google,5,Masuk ke fitur go food kok g mau ya gojek terhenti
gojek,Google Play,2025-05-21 21:11:29,Pengguna Google,5,bagus cepat dan menyenangkan
gojek,Google Play,2025-05-21 20:59:12,Pengguna Google,5,"Saya sangat kecewa dengan aplikasi ini, kenapa saya sering sekali tidak dapat memesan makanan??? Semua sy bayar sesuai prosedur."
gojek,Google Play,2025-05-21 20:58:42,Pengguna Google,5,mudah di gunakan dan banyak menu nya
gojek,Google Play,2025-05-21 20:52:33,Pengguna Google,5,oke banget. fast respon
gojek,Google Play,2025-05-21 20:38:45,Pengguna Google,5,mntap
gojek,Google Play,2025-05-21 20:33:02,Pengguna Google,1,tolong untuk pihak gojek tolong kasih pelajaran gak ada sopan santun nya ini orang plat motor nya atas nama Drive nya Gusti Yudistira sejati plat nomor kendaraan nya B3385EEI gak ada sopan santun
gojek,Google Play,2025-05-21 20:32:38,Pengguna Google,5,sangat memuaskan
gojek,Google Play,2025-05-21 20:29:31,Pengguna Google,1,aplikasi apa sih ini udah di update malah tambah lemot ga guna tau ga
gojek,Google Play,2025-05-21 20:28:15,Pengguna Google,5,bagus
gojek,Google Play,2025-05-21 20:18:44,Pengguna Google,5,bagus
gojek,Google Play,2025-05-21 20:18:40,Pengguna Google,5,"dukung terus yok perusahaan teknologi lokal indonesia, gw kesini karena dapat kabar grab mau akusisi goto"
gojek,Google Play,2025-05-21 20:06:54,Pengguna Google,5,mantaap
gojek,Google Play,2025-05-21 20:04:08,Pengguna Google,5,sangat baik
gojek,Google Play,2025-05-21 20:01:04,Pengguna Google,5,sejauh ini pelayanan bagus dan cepat dan tingkatkan lagi kepada customer agar lebih baik lagi
gojek,Google Play,2025-05-21 20:00:05,Pengguna Google,5,drivers Nya bersikap sopan
gojek,Google Play,2025-05-21 19:44:16,Pengguna Google,1,"guah beli mie gacoan antara harga sama ongkos kirim mahalan ongkos kirim padahal jarak 1,kiloan ongkos antar 65 k, sedangkan mie gacoan 15k..gojek makin kesini dah kaya korupsi"
gojek,Google Play,2025-05-21 19:40:33,Pengguna Google,5,ok
gojek,Google Play,2025-05-21 19:31:31,Pengguna Google,5,okke
gojek,Google Play,2025-05-21 19:22:01,Pengguna Google,1,Saya pesan goride dab dibatalin krena dpt aksrs transportasi lain tapi kenapa lucunya uang saya gak kembali TOLONG JELASIN!
gojek,Google Play,2025-05-21 19:11:05,Pengguna Google,5,cukup membantu saya dalam segala hal mau pemesanan jasa antar apapun semoga lebih baik lagi kedepan nya
gojek,Google Play,2025-05-21 19:08:55,Pengguna Google,4,"udah better. semoga makin baik ya. tarifnya jangan dinaikkan dong,padahal kemarin masih di 17k🙏"
gojek,Google Play,2025-05-21 19:06:51,Pengguna Google,3,"banyak promo tp alamat sendiri gaada di map!! pdhl di aplikasi order lain udh pasti ada, baru kali ini di apk ini doang gaada alamatnya"
gojek,Google Play,2025-05-21 19:03:23,Pengguna Google,5,bagus untuk ke mana mana
gojek,Google Play,2025-05-21 19:02:17,Pengguna Google,5,drivernya ramah
gojek,Google Play,2025-05-21 18:59:05,Pengguna Google,5,termurah unit ok
gojek,Google Play,2025-05-21 18:53:12,Pengguna Google,4,okeyy
gojek,Google Play,2025-05-21 18:50:59,Pengguna Google,5,oke perjalanan nya
gojek,Google Play,2025-05-21 18:47:55,Pengguna Google,5,good
gojek,Google Play,2025-05-21 18:26:59,Pengguna Google,1,Sampah... banyak driver yang ga mau cancel karena males ambil orderan entah hujan atau macet... coba didik driver nya deh... mental nya lemah banget kalau kaya gitu ga usah jadi supir.... bilang Iya iya dah nunggu setengah jam di cancel mana kita ga dapet apa apa LG . coba deh gojek pikir kalau gini saya pindah ke apps lain
gojek,Google Play,2025-05-21 18:24:10,Pengguna Google,5,Josss
gojek,Google Play,2025-05-21 18:21:01,Pengguna Google,5,keadaan mendesak sangat membantu ketika tidak ada kndaraan
gojek,Google Play,2025-05-21 18:15:16,Pengguna Google,5,"aplikasinya bagus,cepat Amazing"
gojek,Google Play,2025-05-21 18:15:13,Pengguna Google,5,sangat membantu bangeut
gojek,Google Play,2025-05-21 18:06:47,Pengguna Google,5,bagus
gojek,Google Play,2025-05-21 17:53:51,Pengguna Google,1,apa sih freak kok layanan go food yg layanan gojek plusnya diskon makanan nya malah lebih kecil dari yg layanann gojek biasa
gojek,Google Play,2025-05-21 17:46:05,Pengguna Google,5,mantappp
gojek,Google Play,2025-05-21 17:42:16,Pengguna Google,5,"oke bangett, banyak promonya lagii"
gojek,Google Play,2025-05-21 17:41:23,Pengguna Google,5,naik gojek jauh dekat murah ada pormo dan beli pulas murah belaja jugah murah belaja di indomaret paket gopay terimkasi
gojek,Google Play,2025-05-21 17:40:32,Pengguna Google,1,"tidak semua driver, tapi kebanyakan gak sopan, gak ramah."
gojek,Google Play,2025-05-21 17:38:27,Pengguna Google,5,keren
gojek,Google Play,2025-05-21 17:33:06,Pengguna Google,5,"aplikasi ojek online paling nyaman,"
gojek,Google Play,2025-05-21 17:32:23,Pengguna Google,5,tepat waktu
gojek,Google Play,2025-05-21 17:22:55,Pengguna Google,4,baguss
gojek,Google Play,2025-05-21 17:10:45,Pengguna Google,5,"ok,sip"
gojek,Google Play,2025-05-21 17:09:18,Pengguna Google,5,ok👍
gojek,Google Play,2025-05-21 17:05:59,Pengguna Google,5,great
gojek,Google Play,2025-05-21 16:55:55,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 16:46:56,Pengguna Google,5,sangat membantu
gojek,Google Play,2025-05-21 16:43:00,Pengguna Google,5,ramah dan cepat
gojek,Google Play,2025-05-21 16:37:43,Pengguna Google,1,paket hilang saat gosend pelayanan kalian buruk sekali ga jelas kelanjutan kaya apa.. masa foto tanah di terima sudah terkirim.. minimal orang atau rumah..
gojek,Google Play,2025-05-21 16:27:16,Pengguna Google,5,ok
gojek,Google Play,2025-05-21 16:26:26,Pengguna Google,5,sangat membantu
gojek,Google Play,2025-05-21 16:24:16,Pengguna Google,5,sangat membantu dalam perjalanan ke mana pun tujuan kita 👍👍
gojek,Google Play,2025-05-21 16:23:28,Pengguna Google,5,menyukai
gojek,Google Play,2025-05-21 16:18:21,Pengguna Google,5,"oke sejauh ini tidak mengecewakan. semoga nambah buat kesejahteraan drivernya, supaya tambah semangat dan profesional lagi."
gojek,Google Play,2025-05-21 16:15:08,Pengguna Google,5,Kereeenn
gojek,Google Play,2025-05-21 16:11:46,Pengguna Google,3,susah klo pake emil
gojek,Google Play,2025-05-21 16:01:14,Pengguna Google,1,pengendara mobilnya tidak ada yang ramah
gojek,Google Play,2025-05-21 15:49:09,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 15:44:25,Pengguna Google,5,aplikasi mudah digunakan dan untuk pemakaian sampai sejauh ini masih aman tidak ada kendala atau masalah yang berarti..
gojek,Google Play,2025-05-21 15:24:40,Pengguna Google,5,"murah,cepat,bisa diandalkan👌"
gojek,Google Play,2025-05-21 15:21:37,Pengguna Google,5,mantap...!!
gojek,Google Play,2025-05-21 15:14:20,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 15:06:53,Pengguna Google,5,mantap dan sangat oke
gojek,Google Play,2025-05-21 15:06:33,Pengguna Google,5,bagus
gojek,Google Play,2025-05-21 14:54:52,Pengguna Google,5,ok
gojek,Google Play,2025-05-21 14:52:04,Pengguna Google,1,"menu diaplikasi ad tiba dipesan habis,giliran pesan laok lain driver blg ribet..malah ilang driver.. pdhal saia langganan gojek tiap hari."
gojek,Google Play,2025-05-21 14:51:47,Pengguna Google,5,tolong banget kasih promo sebanyak-banyaknya
gojek,Google Play,2025-05-21 14:50:20,Pengguna Google,5,jos
gojek,Google Play,2025-05-21 14:36:42,Pengguna Google,1,mahal banget. ongkir selangit. mau pake ekonomis juga harus minimal belanja 30rb. ada voucher tapi harus borong makanan. apa saya harus beli 2-3 porsi untuk diri saya sendiri supaya bisa dapat potongan?
gojek,Google Play,2025-05-21 14:35:06,Pengguna Google,1,aplikasi bosok driver sombong sombong kirim barang sesua berat max 20kg malah gak mau.... kalau gitu ga usah ada tarif tarif promo lah....didik yang bener drivernya
gojek,Google Play,2025-05-21 14:24:04,Pengguna Google,1,pelayanan gojek semakin buruk konsumen bayar 13000 yampe driver y cuma 6000 buat pemesan gofood makanya saya pindah ke graab kasian driver y
gojek,Google Play,2025-05-21 14:22:58,Pengguna Google,1,banyak iklan
gojek,Google Play,2025-05-21 14:17:18,Pengguna Google,5,Drevernya sangat ramah 👍👍👍
gojek,Google Play,2025-05-21 14:16:59,Pengguna Google,5,ok
gojek,Google Play,2025-05-21 14:11:17,Pengguna Google,5,top
gojek,Google Play,2025-05-21 14:04:15,Pengguna Google,1,menggangu
gojek,Google Play,2025-05-21 13:56:20,Pengguna Google,1,"gila aja estimasi 1 jam tapi udah 1 jam lebih ga nyampek nyampek juga makanan, malah udah 3x ganti driver. bìaya aplikasi makin mahal bukan makin bener service nya malah tambah ancur ancuran"
gojek,Google Play,2025-05-21 13:54:39,Pengguna Google,5,"Drivernya ramah,mobilnya nyaman dan datangnya tepat waktu"
gojek,Google Play,2025-05-21 13:45:41,Pengguna Google,5,bagus
gojek,Google Play,2025-05-21 13:40:58,Pengguna Google,1,bangsat
gojek,Google Play,2025-05-21 13:40:45,Pengguna Google,5,waw
gojek,Google Play,2025-05-21 13:33:40,Pengguna Google,5,sangat berguna apk nya
gojek,Google Play,2025-05-21 13:32:18,Pengguna Google,5,prromo nya lumayan aja buat yg punya kantong mendang mending heehee..kayak saya
gojek,Google Play,2025-05-21 13:25:33,Pengguna Google,5,terbaik 🚀🚀🚀
gojek,Google Play,2025-05-21 12:59:31,Pengguna Google,5,sangat membantu
gojek,Google Play,2025-05-21 12:56:50,Pengguna Google,5,Mempermudah perjalanan kita semua
gojek,Google Play,2025-05-21 12:55:07,Pengguna Google,5,kenyang sama mie wale
gojek,Google Play,2025-05-21 12:54:21,Pengguna Google,1,aku sendiri merasa puas dengan pelayanan dari aplikasi sendiri banyak promonya tapi tolong benahi saranku driver atas nama firgiawan listianto di cabut saja mitra kerjanya karena custumer dan driver sama sama butuh kalu aku bisa lampirkan semua bukti2nya dari chattan dan hinaan dari drivernya merasa tidak suka apa perlu saya laporkan sang drivernya atas nama firgiawan listianto karena saya ada bukti hinaannya
gojek,Google Play,2025-05-21 12:51:56,Pengguna Google,4,ok..mantap..semoga lebih banyak promonya
gojek,Google Play,2025-05-21 12:33:44,Pengguna Google,5,mantap.....
gojek,Google Play,2025-05-21 12:25:50,Pengguna Google,5,puas
gojek,Google Play,2025-05-21 12:21:03,Pengguna Google,1,kalau bekukan akun orang itu kasih buktinya jangan asal main dibekukan.. percuma donk top up kalau goshop gag bisa dipakai.. parah gosend juga gag bisa digunakan
gojek,Google Play,2025-05-21 12:19:58,Pengguna Google,5,mungkin sudah banyak pengguna jadi jarak goride dekat jauh harga sama beda sm dulu
gojek,Google Play,2025-05-21 12:17:27,Pengguna Google,4,good
gojek,Google Play,2025-05-21 12:12:58,Pengguna Google,3,Lama2 gojek ngeselin ya. bentar2 main blokir gopaylater nya. pdhl selalu bayar tepat waktu. malas kalau gini gunain apk gojek lg
gojek,Google Play,2025-05-21 12:01:54,Pengguna Google,5,"assalamualaikum Buat bapak/ibu, AA dan Neng Eneng yang pesan gofood, gosend tolong alamat nya tulis yang jelas RT RW NO atau blok rumah nya, kasian itu driver gojek pada keder nyari alamat tidak sesuai titik. ngasih titik jgn asal di cek lagi sudah pas belum, yang kirim gosend penyelesaian nya driver harus balik lagi ke titik awal. jangan lupa sedekah B5 nya agar driver gampang dapat orderan lagi. Hanupis buat semua yang baca"
gojek,Google Play,2025-05-21 11:50:14,Pengguna Google,5,ok
gojek,Google Play,2025-05-21 11:46:07,Pengguna Google,5,🔥
gojek,Google Play,2025-05-21 11:35:57,Pengguna Google,5,"insya Alloh amanaH,,"
gojek,Google Play,2025-05-21 11:33:45,Pengguna Google,4,"gada promo aja ,sisanya bagus"
gojek,Google Play,2025-05-21 11:26:00,Pengguna Google,5,🏆
gojek,Google Play,2025-05-21 11:25:44,Pengguna Google,1,saya pengguna gojek uda lama tapi baru sadar di2025 kalo aplikasi ini jelek dan merepotkan kalo lagi bermasalah. padahal gara2 sistemnya dia yg error. cara menangani masalah juga gak sigap banyak alasan ini itu dan gak membantu sama sekali. beda banget sama apk sebelah yg gercep dan gak bertele2!!! bukannya makin maju malah mundur!!!
gojek,Google Play,2025-05-21 11:19:38,Pengguna Google,5,"semoga nilai jumlah promonya meningkat, jangan pelit kasih diskon nya."
gojek,Google Play,2025-05-21 11:19:19,Pengguna Google,5,🌟🌟🌟🌟🌟
gojek,Google Play,2025-05-21 11:17:57,Pengguna Google,1,"makin lama makin mahal, jadi jarang ada promo"
gojek,Google Play,2025-05-21 11:17:50,Pengguna Google,1,banyak sekali iklan nya bikin mengganggu
gojek,Google Play,2025-05-21 11:16:36,Pengguna Google,1,"aplikasi makin BURUK... alamat tiba"" gnti sendiri, padahal lokasi aktif , tiap hari digunakan msih buruk ... driver jadi kesasar, Qta uda nunggu lama dimarahi pula.. tiap minta pembaharuan, Qta turutin berharap makin baik, trnyta MAKIN BURUK 👎"
gojek,Google Play,2025-05-21 11:14:00,Pengguna Google,5,selalu setia pakai gojek 🥰
gojek,Google Play,2025-05-21 11:07:57,Pengguna Google,5,lumayan bagus
gojek,Google Play,2025-05-21 10:50:54,Pengguna Google,1,"babi, kagak jelas any"
gojek,Google Play,2025-05-21 10:44:17,Pengguna Google,5,sangat membantu untuk perjalanan dan food
gojek,Google Play,2025-05-21 10:44:17,Pengguna Google,5,bagus
gojek,Google Play,2025-05-21 10:41:59,Pengguna Google,5,ok
gojek,Google Play,2025-05-21 10:38:00,Pengguna Google,5,ayo produk lokal jagan kalah sama produk luar. jangan main aman. ayo gojek kuasain ASEAN minimal. jangan jadi katak di dalam sumur. good luck
gojek,Google Play,2025-05-21 10:31:37,Pengguna Google,2,sinyal lemot
gojek,Google Play,2025-05-21 10:29:21,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 10:28:03,Pengguna Google,5,ok
gojek,Google Play,2025-05-21 10:26:45,Pengguna Google,5,Makasii gojek🙆🏻‍♀️🙆🏻‍♀️ selalu ada diskonnya kemana-mana. Selama ini gada keluhan sii. Sukses terus!!
gojek,Google Play,2025-05-21 10:20:18,Pengguna Google,4,"sarana transportasi hemat, cepat,sehat dan akurat 👍"
gojek,Google Play,2025-05-21 10:11:48,Pengguna Google,5,"Waktu penjemputan cepat, pemilihan rute baik.. Sukses sllu"
gojek,Google Play,2025-05-21 10:06:33,Pengguna Google,5,"sejauh ini lancar lancar aja, tingkatkan terus layanannya"
gojek,Google Play,2025-05-21 10:04:18,Pengguna Google,1,aplikasi terlalu ribet
gojek,Google Play,2025-05-21 10:00:44,Pengguna Google,5,semuanya oke
gojek,Google Play,2025-05-21 09:58:39,Pengguna Google,5,pelayanan bagus
gojek,Google Play,2025-05-21 09:46:07,Pengguna Google,5,Bgus
gojek,Google Play,2025-05-21 09:44:50,Pengguna Google,5,baik dan ramah serta tepat waktu
gojek,Google Play,2025-05-21 09:35:13,Pengguna Google,5,baik
gojek,Google Play,2025-05-21 09:30:22,Pengguna Google,5,mudah dan cepat
gojek,Google Play,2025-05-21 09:26:51,Pengguna Google,5,gojek sangat membantu
gojek,Google Play,2025-05-21 09:19:19,Pengguna Google,2,"Biaya penanganan mahal banget, hampir sama dengan harga makanannya"
gojek,Google Play,2025-05-21 09:05:36,Pengguna Google,1,"akun tiba tiba gak bisa dibuka,padahal ada saldonya"
gojek,Google Play,2025-05-21 09:03:30,Pengguna Google,5,good application guys 👍👍
gojek,Google Play,2025-05-21 08:59:10,Pengguna Google,5,respon cepat
gojek,Google Play,2025-05-21 08:53:18,Pengguna Google,5,Sdh sering menggunakannya dan oke .
gojek,Google Play,2025-05-21 08:46:18,Pengguna Google,5,membantu banget
gojek,Google Play,2025-05-21 08:39:54,Pengguna Google,4,oke lah
gojek,Google Play,2025-05-21 08:34:25,Pengguna Google,1,terlalu mahal gojek ini. jarak cuman 300m 11rb. makanya sepi peminatnya. hanya kalangan atas. beda kayak dlu
gojek,Google Play,2025-05-21 08:27:21,Pengguna Google,5,cepat
gojek,Google Play,2025-05-21 08:26:32,Pengguna Google,5,ok
gojek,Google Play,2025-05-21 08:19:53,Pengguna Google,5,lebih cepat...drivernya propesional..
gojek,Google Play,2025-05-21 08:08:10,Pengguna Google,5,mantap cepat memuaskan
gojek,Google Play,2025-05-21 07:53:19,Pengguna Google,5,saat instal sudah dikasih paling murah
gojek,Google Play,2025-05-21 07:52:50,Pengguna Google,5,mantaaap
gojek,Google Play,2025-05-21 07:44:17,Pengguna Google,5,di rekomendasikan
gojek,Google Play,2025-05-21 07:33:56,Pengguna Google,5,good
gojek,Google Play,2025-05-21 07:23:03,Pengguna Google,5,Lebih mudah bertrasportasi dimanapun & mudah mengoprasikan aplikasinya...👌👍😉💐💐💐
gojek,Google Play,2025-05-21 07:16:42,Pengguna Google,5,murah
gojek,Google Play,2025-05-21 07:09:55,Pengguna Google,5,👍
gojek,Google Play,2025-05-21 07:02:50,Pengguna Google,5,good
gojek,Google Play,2025-05-21 07:01:51,Pengguna Google,1,"kurang suka SM driver nya, pelayanan nya kurang bgus"
gojek,Google Play,2025-05-21 06:50:11,Pengguna Google,5,Wajib diandal no
gojek,Google Play,2025-05-21 06:41:31,Pengguna Google,5,👍👍👍
gojek,Google Play,2025-05-21 06:14:08,Pengguna Google,5,suka
gojek,Google Play,2025-05-21 06:06:12,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 06:04:58,Pengguna Google,1,dari resto lu dapet dari biaya aplikasi lu dapat dari driver 20% lu dapat itu semua dibayar konsumen buat lu
gojek,Google Play,2025-05-21 05:48:24,Pengguna Google,2,aplikasi eror ga sesuai titik
gojek,Google Play,2025-05-21 05:43:07,Pengguna Google,5,jps.map kurang akurat. dan lambat sekali
gojek,Google Play,2025-05-21 05:37:53,Pengguna Google,5,sangat membantu
gojek,Google Play,2025-05-21 05:00:45,Pengguna Google,5,mantap
gojek,Google Play,2025-05-21 04:14:51,Pengguna Google,5,pelayanan bagus
gojek,Google Play,2025-05-21 03:29:20,Pengguna Google,5,untuk driver tua mohon jangan di pake lagi
gojek,Google Play,2025-05-21 01:52:24,Pengguna Google,5,sangat membantu
gojek,Google Play,2025-05-21 01:30:27,Pengguna Google,5,👍👍👍
gojek,Google Play,2025-05-21 01:20:24,Pengguna Google,5,semoga sampe tujuan
gojek,Google Play,2025-05-21 00:30:20,Pengguna Google,5,mantul
gojek,Google Play,2025-05-21 00:22:49,Pengguna Google,1,"tarif mahal , kenapa para ojol tidak mendapatkan bayaran yang layak"
gojek,Google Play,2025-05-20 23:49:08,Pengguna Google,5,good apk
gojek,Google Play,2025-05-20 23:45:07,Pengguna Google,2,"pengalaman gak nyenengin pakai goshop karna pas belanja harus mengira2 estimasi harga , punya pengalaman pas di estimasi pas brng dtg kurir nya ngasih harga sesuai estimasi giliran lbh mahal dari estimasi nagih giliran sisa gak jujur di tanya nota alasanya kabur/ hilang notanya. bukan soal berapa banyaknya sisa uang ya tapi lebih ke jujur kita tu jga punya perassan kita tau diri kok pasti ngasih tip apalagi mlm, nti giliran dikasih bintang 2 ke suspend mohon2. tlg aturan nya diketatin drivernya"
gojek,Google Play,2025-05-20 23:38:54,Pengguna Google,1,"jangan tamak kalian woi, mitra driver panas²an kehujanan di jalan, kalian makan 20% sendiri pendapatannya"
gojek,Google Play,2025-05-20 23:31:19,Pengguna Google,1,apa... saya pesen gojek nunggu lama. voucher nunggu di anter.... mana gitu udh ku kasih tip biar cepet sampe malah di cancel Ama driver motor. mohon kalo emang ga niat motornya mending ga usah ngojek
gojek,Google Play,2025-05-20 23:22:44,Pengguna Google,5,bagus
gojek,Google Play,2025-05-20 23:12:22,Pengguna Google,5,wonderful
gojek,Google Play,2025-05-20 22:58:14,Pengguna Google,5,keren
gojek,Google Play,2025-05-20 22:54:00,Pengguna Google,5,pokok nya mantap
gojek,Google Play,2025-05-20 22:48:29,Pengguna Google,5,bersih
gojek,Google Play,2025-05-20 22:37:43,Pengguna Google,1,"ini kenapa yaa saya mau login akun kok jaringan tidak tersedia padahal kan saya pake wifi,,tolong dong koreksi ini urgent banget"
gojek,Google Play,2025-05-20 22:35:19,Pengguna Google,5,helpful
gojek,Google Play,2025-05-20 22:15:15,Pengguna Google,5,mantab pokonya
gojek,Google Play,2025-05-20 22:13:30,Pengguna Google,5,mantap
gojek,Google Play,2025-05-20 22:13:16,Pengguna Google,5,semua pelayanan sangat memuaskan di gojek
gojek,Google Play,2025-05-20 21:56:13,Pengguna Google,5,bagus
gojek,Google Play,2025-05-20 21:50:52,Pengguna Google,5,ok
gojek,Google Play,2025-05-20 21:31:04,Pengguna Google,5,ok
gojek,Google Play,2025-05-20 21:25:14,Pengguna Google,5,Cepat dan Tepat
gojek,Google Play,2025-05-20 21:22:56,Pengguna Google,5,"driver 'ya enak, ramah,"
gojek,Google Play,2025-05-20 21:07:52,Pengguna Google,1,gojek skrg dipenuhi sama org2 rakus yg g memikirkan kerja driver dilapangan mereka semena2 dr tarip dn jrk ordrn yg udh g mnusia wi smoga sang maha pencipta segera mmbrikan ajab yg sangat pedih PD pemimpin dan pengelola gojek yg dolim amin
gojek,Google Play,2025-05-20 21:00:36,Pengguna Google,5,oke baik
gojek,Google Play,2025-05-20 20:43:45,Pengguna Google,5,sangat membantu dan mudah
gojek,Google Play,2025-05-20 20:29:02,Pengguna Google,1,Suka di marahin driver gara2 aplikasi ini potongan nya gede kita cs sering di marahin driver gara2 tarif murah
gojek,Google Play,2025-05-20 20:26:26,Pengguna Google,5,THE BEST TRANSPORTATION APPLICATION IN THE WORLD.
gojek,Google Play,2025-05-20 20:16:06,Pengguna Google,5,sangat bermanfaat
gojek,Google Play,2025-05-20 20:10:40,Pengguna Google,5,good
gojek,Google Play,2025-05-20 20:05:37,Pengguna Google,5,good job
gojek,Google Play,2025-05-20 20:04:16,Pengguna Google,4,lumayan lah
gojek,Google Play,2025-05-20 19:59:44,Pengguna Google,5,maju terus pantang mondor
gojek,Google Play,2025-05-20 19:39:37,Pengguna Google,5,memuaskan barang sampai tempat waktu dan aman
gojek,Google Play,2025-05-20 19:31:11,Pengguna Google,5,cukup memuaskan
gojek,Google Play,2025-05-20 19:30:52,Pengguna Google,5,GG good application 👍🏻
gojek,Google Play,2025-05-20 19:26:16,Pengguna Google,1,"baru kali ini ada driver yang nyelesain masalah pake kekerasan, sampe korban di tendang dan di tonjok oleh pihak driver. yang ditendang cewe pula ada ya driver begitu. semoga Abang drivernya dapet balesan yang lebih lebih ya bang karna berani main kekerasan, pihak gojek Tolong trainingin lagi para drivernya kalo nyelesain masalah jangan pake kekerasan."
gojek,Google Play,2025-05-20 19:14:55,Pengguna Google,5,tetap jaya dan pelayanannya tetap bagus ferry good
gojek,Google Play,2025-05-20 19:12:37,Pengguna Google,5,ok banget
gojek,Google Play,2025-05-20 19:09:27,Pengguna Google,1,lu gila yah masa potongan driver 70%
gojek,Google Play,2025-05-20 19:01:47,Pengguna Google,5,"Aplikasi ini sangat membantu disaat mager cari makan, atau saat butuh transportasi yang sat set. untuk wilayah jawa timur pelayanannya OK."
gojek,Google Play,2025-05-20 18:57:20,Pengguna Google,5,"cepat tepat,ok"
gojek,Google Play,2025-05-20 18:56:47,Pengguna Google,5,selalu dihati dan tidak pernah mengecewakan
gojek,Google Play,2025-05-20 18:54:16,Pengguna Google,5,"mantap, terimakasih"
gojek,Google Play,2025-05-20 18:43:02,Pengguna Google,5,good
gojek,Google Play,2025-05-20 18:41:11,Pengguna Google,5,selalu amanah dan banyak diskon
gojek,Google Play,2025-05-20 18:31:45,Pengguna Google,1,"aplikasi tolol..!!! lokasi ada di batu malang malah kebaca di jkt, bisa gk seh bikin aplikasi fyi setting di map sdh saya setel"
gojek,Google Play,2025-05-20 18:20:20,Pengguna Google,5,banyak promo
gojek,Google Play,2025-05-20 18:16:59,Pengguna Google,5,bagus
gojek,Google Play,2025-05-20 18:08:17,Pengguna Google,5,okelah
gojek,Google Play,2025-05-20 17:59:43,Pengguna Google,5,trimakasih Gojek
gojek,Google Play,2025-05-20 17:58:51,Pengguna Google,5,bagus
gojek,Google Play,2025-05-20 17:47:11,Pengguna Google,5,ok trimakasih sangat membantu sekali
gojek,Google Play,2025-05-20 17:21:36,Pengguna Google,3,"sekarang ongkirnya mahal banget gak masuk akal masak bisa 20 an ribu padahal jaraknya juga gak yang jauh banget, terus biaya lainnya juga sekarang sering nambah, waktu tunggu kalau pesan gofood juga lama banget bisa nyampek satu jam, dan sering dibatalkan karena gak ada driver yang pick, mengecewakan banget pokoknya sekarang"
gojek,Google Play,2025-05-20 17:14:40,Pengguna Google,1,saya ingin membatalkan pesanan karna harga nya tiba2 naik drastis sampe seratus ribu padahal lagi promo kok harga nya naik sih padahal yg saya beli cuman minuman 1 saja
gojek,Google Play,2025-05-20 17:11:15,Pengguna Google,1,iklan nya mengganggu mending shopee aja ini garain orang pusing
gojek,Google Play,2025-05-20 17:05:25,Pengguna Google,5,sangat memuaskan
gojek,Google Play,2025-05-20 17:03:08,Pengguna Google,5,sAngat membantu
gojek,Google Play,2025-05-20 17:01:59,Pengguna Google,3,"apknya bagus pesan makanan di gofood sudah nunggu lama, sudah sangat lapar, eh ga taunya ga dapat driver, udah gitu mau pesan lagi ongkirnya udah berubah naik, kecewa banget 🥲"
gojek,Google Play,2025-05-20 16:58:36,Pengguna Google,5,promonya diperbanyak lg min
